TIMESTEP,KINETIC,POTENTIAL,INVARIANT,TEMPERATURE
97,3.48E-02,-1.22E+00,-1.18E+00,7.97E+01
98,3.44E-02,-1.22E+00,-1.18E+00,7.87E+01
99,3.40E-02,-1.22E+00,-1.18E+00,7.77E+01
100,3.35E-02,-1.21E+00,-1.18E+00,7.68E+01
101,3.31E-02,-1.21E+00,-1.18E+00,7.58E+01
,0.032706099,-1.213027443,-1.180321344,74.83891013
,0.032315777,-1.21222336,-1.179907583,73.94576638
,0.031953998,-1.211469659,-1.179515661,73.11793526
,0.031626673,-1.210779231,-1.179152558,72.36894131
,0.03133854,-1.210162756,-1.178824216,71.70962891
,0.031093064,-1.209628458,-1.178535393,71.14792423
,0.030892372,-1.209181937,-1.178289565,70.68869512
,0.030737238,-1.208826094,-1.178088857,70.3337129
,0.03062711,-1.208561139,-1.177934029,70.08171629
,0.030560184,-1.208384693,-1.177824509,69.92857455
,0.030533512,-1.208291969,-1.177758457,69.86754287
,0.030543152,-1.208276038,-1.177732886,69.88960034
,0.030584344,-1.208328149,-1.177743805,69.98385739
,0.030651715,-1.208438118,-1.177786403,70.13801747
,0.030739494,-1.208594743,-1.177855249,70.33887553
,0.030841739,-1.208786255,-1.177944517,70.57283492
,0.030952562,-1.209000769,-1.178048207,70.82642347
,0.031066347,-1.209226729,-1.178160382,71.08678985
,0.03117795,-1.209453326,-1.178275376,71.34216245
,0.031282875,-1.20967088,-1.178388005,71.58225426
,0.031377423,-1.209871163,-1.17849374,71.79859996
,0.031458802,-1.210047661,-1.178588859,71.984814
,0.031525206,-1.210195763,-1.178670557,72.13676187
,0.031575847,-1.210312872,-1.178737024,72.25264018
,0.031610951,-1.21039843,-1.178787479,72.33296498
,0.031631712,-1.210453874,-1.178822162,72.38047118
,0.031640216,-1.210482508,-1.178842293,72.39992953
,0.031639325,-1.210489313,-1.178849988,72.39789067
,0.031632541,-1.21048069,-1.178848149,72.38236808
,0.031623847,-1.210464165,-1.178840318,72.36247437
,0.031617533,-1.210448056,-1.178830523,72.34802601
,0.031618016,-1.210441115,-1.178823099,72.34913298
,0.031629666,-1.210452174,-1.178822508,72.37578933
,0.031656626,-1.210489785,-1.178833159,72.43748027
,0.031702662,-1.210561896,-1.178859235,72.54282005
,0.031771017,-1.210675549,-1.178904532,72.69923307
